LATITUDE;LONGITUDE;CLIENT_LIST;CLIENT_WEIGHT;OWN
4.695;-74.062;"17174;17170";2;0
4.962;-73.92;18772;1;0
4.767;-74.03;19809;1;0
4.578;-74.196;21758;1;0
4.813;-74.358;"18466;18462";2;0
4.612;-74.189;17198;1;0
4.64;-74.077;15020;1;0
4.577;-74.133;12707;1;0
4.752;-74.114;16924;1;0
4.588;-74.168;"14984;10791";2;0
4.854;-74.052;17177;1;0
4.727;-74.218;3478;1;0
4.569;-74.183;10263;1;0
4.711;-74.136;"14469;11357;3223;14462";4;0
4.617;-74.073;2907;1;0
4.752;-74.093;12119;1;0
4.611;-74.137;2985;1;0
6.201;-75.578;11412;1;0
4.99;-73.875;21949;1;0
4.597;-74.118;20828;1;0
4.641;-74.172;11121;1;0
4.632;-74.189;3903;1;0
4.724;-74.069;17478;1;0
4.64;-74.076;20527;1;0
4.634;-74.168;16711;1;0
4.538;-74.135;20940;1;0
4.886;-74.044;3764;1;0
4.555;-74.083;10973;1;0
4.567;-74.125;7478;1;0
4.578;-74.08;17389;1;0
4.647;-74.167;22038;1;0
4.694;-74.12;17075;1;0
4.976;-74.29;17397;1;0
4.615;-74.157;16288;1;0
4.623;-74.154;9774;1;0
5.024;-73.995;769;1;0
4.576;-74.242;"8105;44";2;0
4.641;-74.196;"206;1763";2;0
4.628;-74.154;"4353;12040";2;0
4.682;-74.049;4639;1;0
4.58;-74.137;3931;1;0
4.724;-74.11;925;1;0
4.55;-74.087;13301;1;0
4.597;-74.071;12182;1;0
4.598;-74.085;7619;1;0
4.685;-74.086;2576;1;0
4.642;-74.161;2713;1;0
4.588;-74.141;18080;1;0
4.733;-74.035;17485;1;0
4.669;-74.079;13616;1;0
4.676;-74.042;"11907;12570";2;0
4.718;-74.053;13284;1;0
4.727;-74.092;18330;1;0
4.512;-74.112;"10029;10030";2;0
4.613;-74.166;12770;1;0
4.629;-74.15;14013;1;0
4.684;-74.088;5307;1;0
4.645;-74.086;22129;1;0
4.582;-74.129;7399;1;0
4.668;-74.079;2066;1;0
4.494;-74.11;1484;1;0
4.743;-74.125;12453;1;0
4.676;-74.097;18996;1;0
4.59;-74.154;15955;1;0
4.611;-74.166;14968;1;0
5.026;-74.004;20005;1;0
4.622;-74.129;10783;1;0
4.618;-74.066;2392;1;0
4.905;-74.03;19860;1;0
4.6;-74.159;11846;1;0
4.534;-74.091;5695;1;0
4.865;-74.044;3883;1;0
4.599;-74.144;4271;1;0
4.573;-74.15;14473;1;0
4.59;-74.165;13909;1;0
4.579;-74.201;13002;1;0
4.646;-74.176;8046;1;0
4.743;-74.058;"9491;9492";2;0
4.735;-74.109;"7171;2787";2;0
4.75;-74.058;17705;1;0
4.82;-74.222;"16703;20050";2;0
4.627;-74.131;1588;1;0
4.615;-74.113;1759;1;0
4.595;-74.123;6065;1;0
4.722;-74.094;9520;1;0
4.576;-74.219;"284;20445";2;0
4.573;-74.177;"7136;5397";2;0
4.554;-74.091;"9557;14897;3714;12234;11979";5;0
4.746;-74.101;16262;1;0
4.744;-74.125;18250;1;0
4.584;-74.209;"2104;7038";2;0
4.688;-74.056;"8157;8158";2;0
4.602;-74.111;"920;11950;14744;97;31";5;0
4.548;-74.11;"629;6423";2;0
4.552;-74.092;6841;1;0
4.611;-74.201;"5767;1855";2;0
4.697;-74.117;640;1;0
4.517;-74.117;"11652;5570";2;0
4.612;-74.077;"3482;5799;14499";3;0
4.668;-74.067;3935;1;0
4.649;-74.059;7653;1;0
4.532;-74.088;"293;17645";2;0
4.565;-74.236;5342;1;0
4.534;-74.154;14842;1;0
4.721;-74.053;"6615;802";2;0
4.725;-74.091;15347;1;0
4.629;-74.067;"7966;18525;7379;7967";4;0
4.696;-74.122;2762;1;0
4.647;-74.073;20251;1;0
4.641;-74.102;20354;1;0
4.731;-74.037;19250;1;0
4.586;-74.072;5190;1;0
4.637;-74.142;"17660;14237;10183";3;0
4.737;-74.091;"10424;10423";2;0
4.586;-74.189;17833;1;0
4.741;-74.032;"4437;4434;14231";3;0
4.579;-74.121;"8174;8708;8173;5414";4;0
4.604;-74.067;6002;1;0
4.573;-74.154;"8112;4996;8111";3;0
4.537;-74.144;12101;1;0
4.563;-74.12;19721;1;0
4.759;-74.049;6416;1;0
4.797;-74.344;15694;1;0
4.714;-74.109;8246;1;0
4.621;-74.118;"7530;1063";2;0
4.74;-74.026;11424;1;0
4.563;-74.15;4881;1;0
4.505;-74.114;"8338;18759";2;0
4.678;-74.147;21496;1;0
4.712;-74.059;"3891;3774;3844";3;0
4.732;-74.087;"4760;3022";2;0
4.649;-74.124;10349;1;0
4.706;-74.215;14416;1;0
4.738;-74.03;"4463;8767;7524;12425;8768";5;0
4.741;-74.031;8529;1;0
4.596;-74.188;1437;1;0
4.603;-74.185;11662;1;0
4.706;-74.095;"13300;5058";2;0
4.605;-74.103;6622;1;0
4.684;-74.151;"8542;8541";2;0
4.716;-74.138;3293;1;0
4.62;-74.207;1505;1;0
4.625;-74.088;5400;1;0
4.586;-74.211;"7204;7684";2;0
4.55;-74.086;6191;1;0
4.556;-74.093;13786;1;0
4.674;-74.019;16814;1;0
4.515;-74.116;"5282;5467;1876";3;0
4.636;-74.162;2684;1;0
4.536;-74.141;"19145;10407";2;0
4.591;-74.104;"7672;14606";2;0
4.59;-74.097;"20406;7567";2;0
4.728;-74.091;20423;1;0
4.695;-74.173;1607;1;0
4.604;-74.077;20420;1;0
4.667;-74.064;"9335;9336";2;0
4.639;-74.183;21245;1;0
4.574;-74.24;9989;1;0
4.611;-74.199;"13737;3984";2;0
4.492;-74.102;16148;1;0
4.707;-74.101;"4275;5148";2;0
4.759;-74.039;9355;1;0
4.54;-74.148;484;1;0
4.513;-74.118;5428;1;0
4.515;-74.118;"5913;6438";2;0
4.709;-74.203;6133;1;0
4.498;-74.105;6338;1;0
4.685;-74.053;6900;1;0
4.713;-74.119;"2008;7515";2;0
4.601;-74.166;13070;1;0
4.742;-74.118;8957;1;0
4.605;-74.08;2620;1;0
4.611;-74.2;62;1;0
4.547;-74.139;"1041;14056";2;0
4.58;-74.139;15925;1;0
4.683;-74.13;12201;1;0
4.667;-74.154;11910;1;0
4.853;-74.262;"18800;15989;11032";3;0
4.743;-74.124;"17531;4661";2;0
4.672;-74.1;"22279;6166;15112";3;0
4.74;-74.095;"22148;693;5673";3;0
4.696;-74.124;14373;1;0
4.735;-74.267;14992;1;0
4.748;-74.066;"10232;10231";2;0
4.618;-74.169;2598;1;0
4.751;-74.101;11649;1;0
4.675;-74.149;14088;1;0
4.583;-74.224;"17035;233";2;0
4.571;-74.147;"103;9715;1660";3;0
4.584;-74.22;2335;1;0
4.546;-74.087;"5035;5598";2;0
4.717;-74.206;3979;1;0
4.669;-74.135;20830;1;0
4.57;-74.085;15448;1;0
4.763;-74.067;8771;1;0
4.611;-74.158;15688;1;0
4.612;-74.208;"1888;1685;42";3;0
4.595;-74.199;11791;1;0
4.608;-74.079;7280;1;0
4.67;-74.141;20923;1;0
4.719;-74.027;21799;1;0
4.56;-74.239;972;1;0
4.62;-74.199;"657;11881;10569";3;0
4.709;-74.207;"3923;15109";2;0
4.517;-74.118;12308;1;0
4.715;-74.055;3881;1;0
4.647;-74.107;19504;1;0
4.636;-74.194;"2947;3093";2;0
4.661;-74.119;14423;1;0
4.677;-74.051;18133;1;0
4.611;-74.08;10191;1;0
4.639;-74.157;11889;1;0
4.702;-74.056;21323;1;0
4.613;-74.199;"329;21927";2;0
4.498;-74.114;7601;1;0
4.615;-74.197;"339;1107";2;0
4.683;-74.084;1754;1;0
4.611;-74.142;18167;1;0
4.713;-74.054;"7897;3462;13746";3;0
4.603;-74.079;"4792;6785;19353";3;0
4.514;-74.12;14180;1;0
4.688;-74.051;15525;1;0
4.589;-74.142;21366;1;0
4.656;-74.066;"21974;6331;20972";3;0
4.5;-74.108;19924;1;0
4.604;-74.073;17084;1;0
4.745;-74.039;"6066;13340";2;0
4.628;-74.197;"7843;19780";2;0
5.028;-74.006;18872;1;0
4.58;-74.074;9446;1;0
4.76;-74.029;16130;1;0
4.705;-74.107;3393;1;0
4.538;-74.149;5267;1;0
4.623;-74.206;"1780;229";2;0
4.759;-74.114;11195;1;0
4.677;-74.066;1599;1;0
4.765;-74.023;994;1;0
4.506;-74.114;11716;1;0
4.566;-74.083;19567;1;0
4.62;-74.127;"21302;19779";2;0
4.568;-74.09;13595;1;0
4.737;-74.276;771;1;0
4.808;-74.354;18450;1;0
4.616;-74.135;4458;1;0
4.591;-74.12;998;1;0
4.571;-74.233;1443;1;0
4.502;-74.11;547;1;0
4.876;-73.942;21030;1;0
4.669;-74.071;9376;1;0
4.695;-74.061;16129;1;0
4.586;-74.179;13761;1;0
4.702;-74.117;15885;1;0
4.745;-74.124;"14466;4357";2;0
4.617;-74.187;12465;1;0
4.747;-74.142;11992;1;0
4.591;-74.197;1049;1;0
4.978;-74.312;19459;1;0
4.604;-74.133;8954;1;0
4.615;-74.08;3436;1;0
4.759;-74.106;21654;1;0
4.742;-74.122;2465;1;0
4.592;-74.107;7446;1;0
4.751;-74.085;"4057;799";2;0
4.691;-74.087;"18510;13897";2;0
4.651;-74.14;18865;1;0
4.678;-74.14;2180;1;0
4.679;-74.08;"13648;13654";2;0
4.67;-74.15;9665;1;0
4.747;-74.063;"14141;14324";2;0
4.716;-74.137;"8667;3286";2;0
4.722;-74.225;13333;1;0
4.613;-74.2;"1356;422";2;0
4.963;-73.934;2012;1;0
4.618;-74.171;7188;1;0
4.716;-74.14;19743;1;0
4.517;-74.091;"5277;5270";2;0
4.66;-74.062;"7786;7766;7377";3;0
4.936;-74.018;1781;1;0
4.672;-74.108;1072;1;0
4.741;-74.097;"2904;10400";2;0
4.57;-74.217;435;1;0
4.67;-74.123;15007;1;0
4.725;-74.055;"5295;11701";2;0
4.535;-74.086;12882;1;0
4.594;-74.098;7330;1;0
4.63;-74.087;7657;1;0
4.692;-74.077;13772;1;0
4.601;-74.079;6456;1;0
4.743;-74.031;15329;1;0
4.705;-74.134;"9955;3144";2;0
4.574;-74.244;200;1;0
4.742;-74.048;7614;1;0
4.677;-74.111;3710;1;0
4.744;-74.058;5531;1;0
4.594;-74.138;12415;1;0
4.566;-74.134;815;1;0
4.537;-74.092;7516;1;0
4.635;-74.097;13714;1;0
4.562;-74.143;390;1;0
4.742;-74.129;16360;1;0
4.616;-74.083;9565;1;0
4.571;-74.119;13304;1;0
4.629;-74.18;"16249;16068";2;0
4.73;-74.038;21763;1;0
4.737;-74.089;6467;1;0
4.716;-74.209;22076;1;0
4.629;-74.091;21996;1;0
4.685;-74.111;13098;1;0
4.641;-74.14;6667;1;0
4.609;-74.109;2586;1;0
4.576;-74.127;7134;1;0
4.656;-74.065;"6614;2973";2;0
4.743;-74.117;"7518;3087";2;0
4.744;-74.044;13368;1;0
4.616;-74.163;620;1;0
4.682;-74.139;4087;1;0
4.565;-74.127;"10651;2473";2;0
4.616;-74.148;3308;1;0
4.573;-74.24;463;1;0
4.739;-74.028;515;1;0
4.597;-74.146;"3023;3088";2;0
4.639;-74.115;6279;1;0
4.533;-74.118;"5886;5321";2;0
4.609;-74.173;"603;2679";2;0
4.538;-74.162;1360;1;0
4.673;-74.121;12141;1;0
4.511;-74.112;10025;1;0
4.489;-74.117;11768;1;0
4.548;-74.109;11864;1;0
4.72;-74.123;2825;1;0
4.644;-74.083;3459;1;0
4.693;-74.161;2462;1;0
4.733;-74.057;10003;1;0
4.562;-74.068;14047;1;0
4.715;-74.125;808;1;0
4.566;-74.101;12288;1;0
4.584;-74.124;627;1;0
4.755;-74.09;13865;1;0
4.657;-74.065;10702;1;0
4.564;-74.086;13744;1;0
4.581;-74.101;"10840;12869";2;0
4.695;-74.036;6160;1;0
5.01;-74.472;20582;1;0
4.713;-74.06;3970;1;0
4.711;-74.033;6519;1;0
4.645;-74.134;6064;1;0
4.597;-74.128;3653;1;0
4.563;-74.101;6016;1;0
4.711;-74.205;"3741;3602";2;0
4.628;-74.186;11156;1;0
4.599;-74.125;7710;1;0
4.607;-74.143;8960;1;0
4.765;-74.034;5995;1;0
4.655;-74.056;9274;1;0
4.599;-74.136;6665;1;0
4.742;-74.043;"10556;10555";2;0
4.566;-74.136;91;1;0
4.667;-74.066;632;1;0
4.629;-74.137;16730;1;0
4.621;-74.078;13912;1;0
4.604;-74.153;1965;1;0
4.623;-74.173;20979;1;0
4.737;-74.028;19385;1;0
4.619;-74.15;18407;1;0
4.603;-74.163;20733;1;0
4.704;-74.103;6105;1;0
4.627;-74.182;6533;1;0
4.5;-74.104;1407;1;0
4.672;-74.109;12372;1;0
4.754;-74.085;19757;1;0
4.613;-74.127;19915;1;0
4.62;-74.117;16525;1;0
4.747;-74.119;13963;1;0
4.546;-74.167;15005;1;0
4.579;-74.153;"9750;4048";2;0
4.743;-74.115;13680;1;0
4.724;-74.043;7707;1;0
4.553;-74.093;"13317;15118";2;0
4.534;-74.111;"16331;13710;12542";3;0
4.639;-74.069;"6585;16620";2;0
4.609;-74.169;6682;1;0
4.643;-74.172;"17224;5188;6636;852;83";5;0
4.626;-74.145;3066;1;0
4.586;-74.067;501;1;0
4.672;-74.079;"6934;7132";2;0
4.497;-74.102;"6237;10513";2;0
4.696;-74.112;19473;1;0
5.037;-73.996;"18903;1276";2;0
4.693;-74.181;"13420;13417";2;0
4.613;-74.211;6122;1;0
4.613;-74.08;"6469;20199;6916";3;0
4.685;-74.131;"14227;2900";2;0
4.547;-74.149;"5865;8571";2;0
4.57;-74.102;12704;1;0
4.574;-74.235;6197;1;0
4.672;-74.136;4569;1;0
4.669;-74.143;"6138;8321";2;0
4.545;-74.099;15447;1;0
4.72;-74.135;4632;1;0
4.602;-74.164;"10469;10470;4116";3;0
4.741;-74.085;"4292;5111";2;0
4.588;-74.139;"4522;526";2;0
4.679;-74.094;75;1;0
4.688;-74.157;"5133;11188";2;0
4.611;-74.187;17626;1;0
4.748;-74.12;2487;1;0
4.707;-74.123;2775;1;0
4.694;-74.104;"5932;17964;13781;9393;11150";5;0
4.73;-74.025;"6628;6156";2;0
4.555;-74.11;"635;192";2;0
4.692;-74.108;"9426;9425;14049;938;11051";5;0
4.569;-74.126;"11415;18504";2;0
4.595;-74.112;7499;1;0
4.576;-74.11;6647;1;0
4.571;-74.232;"92;141";2;0
4.59;-74.147;19793;1;0
4.608;-74.17;13393;1;0
4.667;-74.054;7044;1;0
4.632;-74.179;437;1;0
4.712;-74.141;"7663;13178;20666;14619;13942";5;0
4.545;-74.143;3456;1;0
4.691;-74.059;559;1;0
4.663;-74.061;16798;1;0
4.65;-74.147;7328;1;0
4.704;-74.123;16322;1;0
4.634;-74.12;"9623;6599";2;0
4.914;-74.097;"20415;20407";2;0
4.641;-74.162;"20217;16166";2;0
4.58;-74.132;"21133;7058";2;0
4.61;-74.114;6058;1;0
4.714;-74.215;13807;1;0
4.618;-74.12;"7527;13026";2;0
4.494;-74.116;"3246;14400;1483";3;0
4.667;-74.142;7244;1;0
4.741;-74.127;"6497;15689";2;0
4.711;-74.202;14810;1;0
4.722;-74.218;17320;1;0
4.642;-74.159;13685;1;0
4.565;-74.155;"169;7126";2;0
4.743;-74.093;1686;1;0
4.575;-74.15;"6525;21346";2;0
4.651;-74.168;10515;1;0
4.683;-74.088;5303;1;0
4.72;-74.048;"16985;16180";2;0
4.724;-74.06;13397;1;0
4.547;-74.15;"4777;6169";2;0
4.588;-74.167;"12933;10154;20925";3;0
4.652;-74.14;2046;1;0
4.557;-74.109;5150;1;0
4.611;-74.178;12232;1;0
4.732;-74.251;14978;1;0
4.698;-74.094;14594;1;0
4.547;-74.14;2327;1;0
4.751;-74.116;16107;1;0
4.627;-74.177;13857;1;0
4.694;-74.169;"13613;1485;7205";3;0
4.749;-74.023;4016;1;0
4.624;-74.077;15295;1;0
4.656;-74.107;21494;1;0
4.564;-74.147;"4015;168;9973";3;0
4.853;-74.062;"15647;1232";2;0
4.76;-74.025;2682;1;0
4.707;-74.132;696;1;0
4.564;-74.132;5138;1;0
4.706;-74.113;609;1;0
4.614;-74.17;"12627;20575";2;0
4.85;-74.273;21950;1;0
4.808;-74.102;2341;1;0
4.696;-74.091;"11363;1277;1275";3;0
4.699;-74.099;13622;1;0
4.532;-74.147;"12623;2169";2;0
4.76;-74.033;10508;1;0
4.699;-74.042;13534;1;0
4.583;-74.109;7400;1;0
4.697;-74.098;5802;1;0
4.689;-74.047;"14605;14608";2;0
4.568;-74.115;5023;1;0
4.692;-74.149;5292;1;0
4.682;-74.044;21699;1;0
4.649;-74.086;19365;1;0
4.604;-74.079;"20312;5808";2;0
4.714;-74.209;17541;1;0
4.786;-74.211;19125;1;0
5.038;-73.993;21154;1;0
4.866;-74.055;8077;1;0
4.599;-74.088;7349;1;0
4.758;-74.054;"13377;17078";2;0
4.633;-74.072;7362;1;0
4.594;-74.131;7559;1;0
4.666;-74.074;6691;1;0
4.603;-74.127;7586;1;0
4.669;-74.12;5653;1;0
4.555;-74.12;3492;1;0
4.599;-74.135;13588;1;0
4.63;-74.083;7605;1;0
4.635;-74.075;4993;1;0
4.492;-74.104;4784;1;0
4.55;-74.166;9;1;0
4.736;-74.101;2801;1;0
4.62;-74.165;20536;1;0
4.711;-73.972;18722;1;0
4.623;-74.158;12015;1;0
4.693;-74.114;14355;1;0
4.566;-74.145;14614;1;0
4.575;-74.123;"11733;11616";2;0
4.546;-74.107;17191;1;0
4.724;-74.031;816;1;0
4.705;-74.053;"667;14057";2;0
4.712;-74.23;14540;1;0
4.621;-74.192;4611;1;0
4.709;-74.045;4603;1;0
4.652;-74.139;"496;19222";2;0
4.615;-74.089;22258;1;0
4.605;-74.131;"7694;4069;6672";3;0
4.758;-74.097;16627;1;0
4.642;-74.172;11122;1;0
4.724;-74.05;2089;1;0
4.815;-74.354;"19992;20755";2;0
4.531;-74.089;17016;1;0
4.746;-74.135;7060;1;0
4.564;-74.235;106;1;0
4.857;-74.063;"17567;3958;1278";3;0
4.738;-74.097;5702;1;0
4.622;-74.118;"9708;9707";2;0
4.716;-74.056;"3677;3803";2;0
4.676;-74.078;"2076;18430";2;0
4.67;-74.134;"5424;5234";2;0
4.858;-74.062;"18775;17223";2;0
4.734;-74.109;14128;1;0
4.744;-74.115;"15670;10159";2;0
4.611;-74.14;16320;1;0
4.753;-74.122;"13406;3736";2;0
4.631;-74.087;7742;1;0
4.65;-74.176;1723;1;0
4.716;-74.126;11695;1;0
4.582;-74.203;6070;1;0
4.725;-74.092;"13659;4461";2;0
4.563;-74.147;9974;1;0
4.712;-74.137;14310;1;0
4.581;-74.073;7554;1;0
4.703;-74.123;1162;1;0
4.642;-74.068;1654;1;0
4.629;-74.128;10705;1;0
4.582;-74.202;"6887;132";2;0
4.565;-74.235;95;1;0
4.72;-74.056;5312;1;0
4.573;-74.163;"6565;1452;6566";3;0
4.553;-74.159;425;1;0
4.594;-74.142;4331;1;0
4.602;-74.072;"6245;6415";2;0
4.566;-74.102;5838;1;0
4.71;-74.104;5155;1;0
4.738;-74.101;"9927;5963";2;0
4.692;-74.151;2148;1;0
4.577;-74.185;11895;1;0
4.93;-74.174;"18700;1289";2;0
4.654;-74.156;14134;1;0
4.7;-74.081;19737;1;0
4.927;-74.174;22281;1;0
4.579;-74.14;4067;1;0
4.712;-74.132;20969;1;0
4.655;-74.106;17970;1;0
4.552;-74.086;12222;1;0
4.938;-74.024;1594;1;0
4.489;-74.102;1563;1;0
5.025;-74.006;1130;1;0
4.714;-74.031;13244;1;0
4.623;-74.189;"204;4985";2;0
4.599;-74.199;4575;1;0
4.724;-74.029;7647;1;0
4.617;-74.065;19312;1;0
4.674;-74.109;"3967;14691";2;0
4.594;-74.114;7604;1;0
4.568;-74.184;16362;1;0
4.747;-74.082;1283;1;0
4.502;-74.113;1841;1;0
4.558;-74.09;13031;1;0
4.583;-74.198;17303;1;0
4.585;-74.168;14136;1;0
4.68;-74.104;6721;1;0
4.601;-74.068;9109;1;0
4.626;-74.138;"20567;3372";2;0
4.605;-74.081;7300;1;0
4.586;-74.098;7086;1;0
4.546;-74.089;6973;1;0
4.734;-74.092;6983;1;0
4.486;-74.102;25;1;0
4.81;-74.354;20230;1;0
4.588;-74.165;"416;13207";2;0
4.501;-74.086;5319;1;0
4.852;-74.063;1830;1;0
4.597;-74.096;17211;1;0
4.651;-74.056;240;1;0
4.722;-74.084;12902;1;0
4.578;-74.241;10001;1;0
4.546;-74.138;5065;1;0
5.037;-73.999;1491;1;0
4.674;-74.152;7410;1;0
4.614;-74.212;957;1;0
4.626;-74.134;5020;1;0
4.63;-74.129;14701;1;0
4.558;-74.097;15050;1;0
4.572;-74.096;12123;1;0
4.713;-74.212;15207;1;0
4.56;-74.137;14018;1;0
4.717;-74.112;19771;1;0
4.604;-74.096;14357;1;0
4.695;-74.055;3594;1;0
4.591;-74.179;14712;1;0
4.547;-74.147;476;1;0
4.742;-74.033;11866;1;0
4.684;-74.09;11818;1;0
4.588;-74.173;13930;1;0
4.556;-74.088;12457;1;0
4.706;-74.211;21791;1;0
4.819;-74.353;15797;1;0
4.624;-74.147;3090;1;0
4.729;-74.094;"14413;20556";2;0
4.696;-74.069;13763;1;0
4.694;-74.033;7201;1;0
4.679;-74.04;4969;1;0
5.033;-73.992;20753;1;0
4.588;-74.079;6608;1;0
4.693;-74.168;13441;1;0
4.64;-74.075;3678;1;0
4.542;-74.112;12686;1;0
4.758;-74.115;3045;1;0
4.577;-74.186;5555;1;0
4.623;-74.069;"11787;16569";2;0
4.698;-74.1;2032;1;0
4.647;-74.159;16610;1;0
4.597;-74.187;17218;1;0
4.671;-74.074;20534;1;0
4.607;-74.102;16954;1;0
4.622;-74.184;13551;1;0
4.57;-74.144;"14707;14702";2;0
4.682;-74.057;906;1;0
4.503;-74.103;10301;1;0
4.598;-74.117;18972;1;0
5.025;-73.995;21510;1;0
4.565;-74.154;12010;1;0
4.623;-74.118;14032;1;0
4.92;-74.031;20308;1;0
4.537;-74.162;19751;1;0
4.641;-74.13;10350;1;0
4.708;-74.095;17951;1;0
4.756;-74.09;16484;1;0
4.625;-74.172;14729;1;0
4.561;-74.143;453;1;0
4.855;-74.055;16131;1;0
4.744;-74.043;7467;1;0
4.682;-74.138;13939;1;0
4.609;-74.147;3490;1;0
4.591;-74.198;"9724;223";2;0
4.622;-74.194;7177;1;0
4.537;-74.148;1308;1;0
4.633;-74.06;15899;1;0
4.6;-74.154;"18672;17091";2;0
4.665;-74.153;8379;1;0
4.686;-74.065;"16505;13547";2;0
4.686;-74.05;16480;1;0
4.639;-74.166;"5986;2316;16524";3;0
4.752;-74.108;2589;1;0
4.568;-74.183;"15495;10264";2;0
4.66;-74.076;18198;1;0
4.745;-74.117;"15893;2840;14450;2504";4;0
4.748;-74.112;"15884;3963";2;0
4.609;-74.202;"2057;14398";2;0
4.574;-74.1;"459;7253;13754";3;0
4.51;-74.118;"6809;4273";2;0
4.571;-74.097;15320;1;0
4.697;-74.127;"17954;15572";2;0
4.664;-74.143;2123;1;0
4.646;-74.14;15364;1;0
4.612;-74.183;"4422;33";2;0
4.747;-74.112;"3904;14198";2;0
4.641;-74.139;11877;1;0
4.5;-74.107;11894;1;0
4.558;-74.124;"3898;3489";2;0
4.552;-74.159;12108;1;0
4.57;-74.242;345;1;0
4.495;-74.116;6886;1;0
4.641;-74.171;2216;1;0
4.709;-73.972;19238;1;0
4.714;-74.135;"7686;3444;11060";3;0
4.634;-74.191;3060;1;0
4.688;-74.181;19422;1;0
4.639;-74.072;"17225;3689;17125";3;0
4.507;-74.104;13967;1;0
4.617;-74.175;4291;1;0
4.577;-74.21;"381;427";2;0
4.579;-74.208;"565;302";2;0
4.751;-74.093;13169;1;0
4.637;-74.144;5997;1;0
4.654;-74.064;"7641;7611;5975;7639;15553";5;0
4.726;-74.086;7457;1;0
4.67;-74.068;"13675;1206";2;0
4.756;-74.116;"7378;17875;2623";3;0
4.593;-74.097;"7334;6709;16030";3;0
4.575;-74.213;15135;1;0
4.746;-74.109;"3097;19731";2;0
4.72;-74.12;"4247;7450;6506";3;0
4.606;-74.142;2810;1;0
4.624;-74.207;"18164;6895;16608";3;0
4.591;-74.203;9887;1;0
4.535;-74.109;"15491;19322";2;0
4.719;-74.035;6521;1;0
4.68;-74.09;929;1;0
4.554;-74.139;"13704;10259";2;0
4.509;-74.107;"2363;1709";2;0
4.685;-74.109;2388;1;0
4.73;-74.048;17801;1;0
4.575;-74.244;177;1;0
4.565;-74.101;3918;1;0
4.689;-74.101;14841;1;0
4.62;-74.126;970;1;0
4.672;-74.143;5844;1;0
4.587;-74.148;19792;1;0
4.576;-74.089;13030;1;0
4.522;-74.121;5909;1;0
4.959;-74.433;"21170;21152";2;0
4.663;-74.123;13768;1;0
4.67;-74.066;9397;1;0
4.66;-74.109;21439;1;0
4.671;-74.066;"21820;13197";2;0
4.626;-74.196;6858;1;0
4.571;-74.08;6487;1;0
4.744;-74.063;15896;1;0
4.575;-74.124;"242;18839;14999";3;0
4.685;-74.144;5503;1;0
4.533;-74.168;2414;1;0
4.752;-74.121;4371;1;0
4.595;-74.104;5082;1;0
4.71;-74.143;"15123;6535;15129";3;0
4.676;-74.052;11973;1;0
4.487;-74.098;3052;1;0
4.59;-74.128;779;1;0
4.774;-74.041;"5080;6762";2;0
4.582;-74.229;8316;1;0
4.622;-74.196;11498;1;0
4.606;-74.136;13576;1;0
4.625;-74.186;2953;1;0
4.749;-74.113;2892;1;0
4.725;-74.087;"6148;2940";2;0
4.539;-74.139;"12107;12438;10047";3;0
4.617;-74.188;"18368;424";2;0
4.604;-74.179;21544;1;0
4.588;-74.071;20829;1;0
4.539;-74.155;10157;1;0
4.723;-74.069;13901;1;0
4.81;-74.102;1902;1;0
4.678;-74.142;2780;1;0
4.677;-74.096;"10808;22161;18992";3;0
4.576;-74.077;5553;1;0
4.709;-74.028;16541;1;0
4.657;-74.116;5782;1;0
4.585;-74.107;6208;1;0
4.594;-74.197;7385;1;0
4.503;-74.105;"10278;5665;10277";3;0
4.713;-74.128;3139;1;0
4.556;-74.113;4272;1;0
4.604;-74.178;87;1;0
4.867;-74.053;3461;1;0
4.632;-74.188;20749;1;0
4.853;-74.063;17553;1;0
4.59;-74.143;21374;1;0
5.031;-74;"20762;19038";2;0
4.651;-74.139;"224;16272;16271";3;0
4.644;-74.063;21447;1;0
4.617;-74.158;"9057;9058";2;0
4.706;-74.119;3135;1;0
4.654;-74.138;"1682;7341";2;0
4.583;-74.21;"1401;586;1849";3;0
4.719;-74.088;14471;1;0
4.548;-74.148;10182;1;0
4.603;-74.093;12892;1;0
4.735;-74.098;11981;1;0
4.6;-74.165;874;1;0
4.589;-74.161;536;1;0
4.57;-74.17;"10085;10077;10086";3;0
4.625;-74.196;11502;1;0
4.862;-74.063;17052;1;0
4.618;-74.17;"10976;4947";2;0
4.732;-74.25;15071;1;0
4.708;-74.209;3910;1;0
4.569;-74.151;"297;1538";2;0
4.688;-74.083;1720;1;0
4.57;-74.166;"10101;10102";2;0
4.762;-74.035;21635;1;0
4.565;-74.102;"5988;5455";2;0
4.712;-74.107;13580;1;0
4.623;-74.144;"3926;3642";2;0
4.511;-74.114;13024;1;0
4.728;-74.053;5075;1;0
4.714;-74.214;19552;1;0
4.676;-74.142;5256;1;0
4.586;-74.083;"9328;9327";2;0
4.574;-74.173;6359;1;0
4.632;-74.068;"10992;15274";2;0
4.642;-74.139;10984;1;0
4.727;-74.041;"14477;21954";2;0
4.717;-74.143;21047;1;0
4.665;-74.054;5241;1;0
4.638;-74.072;"16626;10704";2;0
4.812;-74.359;"18452;20593";2;0
4.608;-74.113;20776;1;0
4.49;-74.113;16755;1;0
4.635;-74.162;14947;1;0
4.587;-74.103;18936;1;0
4.792;-74.22;18867;1;0
