,lat,long,weight,y_pred
2349,4.7295059,-74.0990804,1.0,1
2350,4.7255479,-74.0494945,1.0,1
2351,4.6047996,-74.0762806,1.0,1
2352,4.5469324,-74.1480557,1.0,1
2353,4.5587464,-74.1366889,1.0,1
2354,4.5825347,-74.0810951,1.0,1
2355,4.5389137,-74.1349157,1.0,1
2357,4.5906407,-74.1421247,1.0,1
2358,4.6387576,-74.0689666,1.0,1
2359,4.7427156,-74.1023421,1.0,1
2360,4.6494653,-74.1343617,1.0,1
2361,4.6264366,-74.0774856,1.0,1
2362,4.6418937,-74.0649393,1.0,1
2365,4.6859238,-74.0369914,1.0,1
2366,4.6024615,-74.135659,1.0,1
2367,4.615823,-74.1348954,1.0,1
2368,4.7271334,-74.0509221,1.0,1
2369,4.726083,-74.0889402,1.0,1
2370,4.7078104,-74.1312317,1.0,1
2371,4.586047,-74.1117534,1.0,1
2372,4.6133038,-74.1662029,1.0,1
2373,4.6215002,-74.1838891,1.0,1
2374,4.6463434,-74.1726829,1.0,1
2375,4.6740859,-74.1087856,1.0,1
2376,4.5701629,-74.144266,1.0,1
2378,4.5462524,-74.1066603,1.0,1
2379,4.6233024,-74.117715,1.0,1
2380,4.5866655,-74.1703861,1.0,1
2381,4.5168116,-74.1176839,1.0,1
2382,4.624709,-74.1959286,1.0,1
2383,4.6985901,-74.1295484,1.0,1
2384,4.6236391,-74.1676518,1.0,1
2385,4.5421894,-74.0934169,1.0,1
2386,4.6170798,-74.1632359,1.0,1
2387,4.6351334,-74.1982655,1.0,1
2388,4.7120891,-74.1408491,1.0,1
2389,4.6966081,-74.1676524,1.0,1
2390,4.5699673,-74.1000731,1.0,1
2391,4.6551657,-74.0640038,1.0,1
2392,4.5640829,-74.1255303,1.0,1
2393,4.6173792,-74.0812923,1.0,1
2394,4.5790221,-74.0819111,1.0,1
2395,4.5544106,-74.0914684,1.0,1
2396,4.6469859,-74.1656677,1.0,1
2397,4.7292327,-74.057018,1.0,1
2398,4.6034746,-74.0809899,1.0,1
2399,4.7157576,-74.0532797,1.0,1
2400,4.6026092,-74.1812899,1.0,1
2402,4.6001562,-74.1883804,1.0,1
2403,4.7448841,-74.1248779,1.0,1
2404,4.7485115,-74.1096509,1.0,1
2406,4.618772,-74.2046034,1.0,1
2407,4.6040457,-74.0788369,1.0,1
2410,4.6014479,-74.1260343,1.0,1
2411,4.694423,-74.121293,1.0,1
2414,4.5899651,-74.1540781,1.0,1
2415,4.7418275,-74.0599025,1.0,1
2416,4.579784,-74.0959376,1.0,1
2417,4.6854207,-74.1487483,1.0,1
2418,4.6815623,-74.0647939,1.0,1
2419,4.5398277,-74.1384655,1.0,1
2420,4.6842397,-74.1515122,1.0,1
2421,4.6462078,-74.0607722,1.0,1
2422,4.6470386,-74.1656435,1.0,1
2423,4.5934802,-74.0989984,1.0,1
2425,4.5053561,-74.114423,1.0,1
2426,4.5217879,-74.1204491,1.0,1
2427,4.6886936,-74.051497,1.0,1
2428,4.747524,-74.1115306,1.0,1
2429,4.7169167,-74.1154824,1.0,1
2430,4.5367655,-74.1143455,1.0,1
2431,4.5959445,-74.1968123,1.0,1
2432,4.7499285,-74.0562089,1.0,1
2433,4.5791489,-74.1526839,1.0,1
2434,4.5023913,-74.1162138,1.0,1
2435,4.5814552,-74.1326939,1.0,1
2436,4.5524929,-74.0982913,1.0,1
2437,4.6346783,-74.1620452,1.0,1
2439,4.5795875,-74.1377605,1.0,1
2441,4.723209,-74.0856319,1.0,1
2442,4.5395413,-74.0914192,1.0,1
2443,4.7531278,-74.1223955,1.0,1
2445,4.6114819,-74.1143003,1.0,1
2446,4.6816289,-74.0933688,1.0,1
2447,4.6900532,-74.0984323,1.0,1
2448,4.6023783,-74.1023729,1.0,1
2449,4.56507,-74.1485481,1.0,1
2450,4.7386194,-74.0760231,1.0,1
2451,4.7580094,-74.099921,1.0,1
2452,4.6491596,-74.1519686,1.0,1
2453,4.7263611,-74.088868,1.0,1
2454,4.534598,-74.1090197,1.0,1
2455,4.6070483,-74.1243297,1.0,1
2456,4.631741,-74.1786272,1.0,1
2458,4.6574228,-74.1653837,1.0,1
2459,4.5622896,-74.1465593,1.0,1
2460,4.6023097,-74.0763665,1.0,1
2461,4.6131817,-74.1999971,1.0,1
2462,4.7200408,-74.0871982,1.0,1
2463,4.7194619,-74.1309598,1.0,1
2464,4.6839761,-74.0917007,1.0,1
2466,4.6919011,-74.101145,1.0,1
2467,4.5957855,-74.1036647,1.0,1
2468,4.6229318,-74.1156759,1.0,1
2469,4.5521012,-74.0871095,1.0,1
2470,4.7071916,-74.0976674,1.0,1
2471,4.5398858,-74.1600118,1.0,1
2472,4.7009926,-74.0933794,1.0,1
2473,4.5540076,-74.1375652,1.0,1
2474,4.5975048,-74.1091762,1.0,1
2475,4.5371459,-74.1689557,1.0,1
2476,4.6739041,-74.0536168,1.0,1
2477,4.6890307,-74.1077238,1.0,1
2478,4.7492247,-74.1136396,1.0,1
2479,4.5019388,-74.1122376,1.0,1
2480,4.602904,-74.1656537,1.0,1
2482,4.6373985,-74.1952588,1.0,1
2483,4.7285694,-74.0911819,1.0,1
2484,4.7060565,-74.0930179,1.0,1
2485,4.6448833,-74.1777509,1.0,1
2486,4.6676812,-74.1210283,1.0,1
2487,4.568139,-74.1459979,1.0,1
2488,4.7498225,-74.0539148,1.0,1
2490,4.7334012,-74.0977875,1.0,1
2491,4.5864178,-74.1686144,1.0,1
2492,4.7286202,-74.0907095,1.0,1
2493,4.5884775,-74.0758993,1.0,1
2494,4.6440194,-74.0610118,1.0,1
2496,4.5924215,-74.204266,1.0,1
2497,4.624669,-74.1684319,1.0,1
2498,4.5648432,-74.0835229,1.0,1
2499,4.5861289,-74.0833881,1.0,1
2500,4.5865264,-74.1383661,1.0,1
2501,4.5824697,-74.2018596,1.0,1
2502,4.7252559,-74.0564884,1.0,1
2503,4.5802371,-74.2157901,1.0,1
2504,4.5482284,-74.1472346,1.0,1
2505,4.5920863,-74.0961138,1.0,1
2506,4.6991549,-74.1293279,1.0,1
2507,4.715165,-74.0586865,1.0,1
2508,4.6145979,-74.1229553,1.0,1
2509,4.6923493,-74.1081547,1.0,1
2510,4.603051,-74.0811177,1.0,1
2512,4.6034913,-74.1223184,1.0,1
2513,4.6350657,-74.1694041,1.0,1
2514,4.5994531,-74.0945164,1.0,1
2515,4.7424557,-74.1101239,1.0,1
2516,4.5767813,-74.2104145,1.0,1
2517,4.5216432,-74.1204997,1.0,1
2518,4.5369439,-74.0915526,1.0,1
2519,4.5613108,-74.0882969,1.0,1
2520,4.6690474,-74.1429842,1.0,1
2522,4.7316147,-74.0990791,1.0,1
2523,4.5227466,-74.1205368,1.0,1
2524,4.5860466,-74.0674698,1.0,1
2525,4.5886026,-74.0712144,1.0,1
2527,4.6882389,-74.0579383,1.0,1
2528,4.6228779,-74.1015858,1.0,1
2529,4.5820675,-74.1178877,1.0,1
2530,4.5990524,-74.0735002,1.0,1
2531,4.5918575,-74.1163461,1.0,1
2532,4.7266342,-74.1196438,1.0,1
2533,4.6919167,-74.0575743,1.0,1
2534,4.6599232,-74.0620152,1.0,1
2535,4.6471831,-74.1674824,1.0,1
2536,4.6204922,-74.1890846,1.0,1
2537,4.6897387,-74.0713221,1.0,1
2538,4.6335358,-74.1073327,1.0,1
2539,4.6136032,-74.0984249,1.0,1
2540,4.6207833,-74.0911877,1.0,1
2541,4.6045274,-74.1089038,1.0,1
2542,4.7021876,-74.09651,1.0,1
2543,4.650464,-74.0624229,1.0,1
2544,4.6244479,-74.1470555,1.0,1
2545,4.5574943,-74.1115761,1.0,1
2546,4.7596501,-74.032994,1.0,1
2547,4.6276262,-74.1544095,1.0,1
2548,4.6297503,-74.1920868,1.0,1
2549,4.7251517,-74.056754,1.0,1
2550,4.5121931,-74.1124587,1.0,1
2551,4.582577,-74.2135175,1.0,1
2552,4.609479,-74.1718973,1.0,1
2554,4.5319786,-74.1466186,1.0,1
2555,4.7385231,-74.105887,1.0,1
2557,4.6267918,-74.1739691,1.0,1
2558,4.5705425,-74.2124646,1.0,1
2559,4.751811,-74.1164616,1.0,1
2560,4.558438,-74.1382162,1.0,1
2561,4.713379,-74.0530221,1.0,1
2562,4.750663,-74.0474497,1.0,1
2563,4.7594482,-74.1056662,1.0,1
2565,4.6392761,-74.1565902,1.0,1
2566,4.7241746,-74.1250568,1.0,1
2567,4.7410738,-74.0434526,1.0,1
2568,4.6984082,-74.0759987,1.0,1
2569,4.716567,-74.1426426,1.0,1
2570,4.6236404,-74.076753,1.0,1
2572,4.5864466,-74.0807836,1.0,1
2573,4.7124601,-74.1368989,1.0,1
2575,4.5971498,-74.0874821,1.0,1
2576,4.591646,-74.175375,1.0,1
2577,4.6940825,-74.1079035,1.0,1
2578,4.723729,-74.02891,1.0,1
2579,4.6945545,-74.0636783,1.0,1
2580,4.6760257,-74.0729601,1.0,1
2581,4.7162399,-74.1367783,1.0,1
2582,4.6084089,-74.2056081,1.0,1
2583,4.6806171,-74.1078727,1.0,1
2584,4.7289293,-74.0943599,1.0,1
2585,4.7474442,-74.1201921,1.0,1
2586,4.5866229,-74.0990918,1.0,1
2587,4.6377814,-74.1989321,1.0,1
2588,4.5818612,-74.0769552,1.0,1
2589,4.5853314,-74.1331607,1.0,1
2590,4.5365022,-74.1140586,1.0,1
2591,4.6682651,-74.1148139,1.0,1
2593,4.5999398,-74.1236208,1.0,1
2594,4.6866588,-74.1429427,1.0,1
2595,4.668914,-74.063698,1.0,1
2596,4.7529436,-74.0542371,1.0,1
2597,4.699138,-74.0453429,1.0,1
2598,4.7037047,-74.1309545,1.0,1
2599,4.6696382,-74.080408,1.0,1
2600,4.7434628,-74.0577683,1.0,1
2602,4.6266826,-74.1691158,1.0,1
2603,4.6011472,-74.1222689,1.0,1
2604,4.5173857,-74.0929631,1.0,1
2605,4.7366862,-74.1022368,1.0,1
2606,4.5528417,-74.0929151,1.0,1
2607,4.6888182,-74.097908,1.0,1
2608,4.5813008,-74.1326571,1.0,1
2609,4.7270182,-74.0356874,1.0,1
2611,4.5679488,-74.1827335,1.0,1
2612,4.534587,-74.1090391,1.0,1
2613,4.5873096,-74.1028439,1.0,1
2614,4.6502857,-74.0695079,1.0,1
2615,4.5984754,-74.1812088,1.0,1
2616,4.6216812,-74.1926873,1.0,1
2617,4.6080313,-74.1657296,1.0,1
2618,4.6763774,-74.0781852,1.0,1
2619,4.6875777,-74.0988412,1.0,1
2620,4.6387385,-74.068956,1.0,1
2621,4.5404779,-74.1381808,1.0,1
2622,4.5516124,-74.0881092,1.0,1
2623,4.573964,-74.1827418,1.0,1
2624,4.6216848,-74.1936437,1.0,1
2625,4.7357106,-74.1040388,1.0,1
2626,4.6050462,-74.1333242,1.0,1
2627,4.5397966,-74.15134,1.0,1
2628,4.7430726,-74.114439,1.0,1
2629,4.6087814,-74.1732894,1.0,1
2630,4.6755298,-74.0880465,1.0,1
2631,4.7348124,-74.1094959,1.0,1
2632,4.7265881,-74.1255726,1.0,1
2633,4.6454753,-74.0574739,1.0,1
2634,4.5931031,-74.1691352,1.0,1
2635,4.6080522,-74.0883174,1.0,1
2636,4.7080019,-74.1145992,1.0,1
2637,4.5849674,-74.1315089,1.0,1
2639,4.6863218,-74.065717,1.0,1
2640,4.6621792,-74.0612,1.0,1
2641,4.6772875,-74.05817,1.0,1
2642,4.6340768,-74.1639799,1.0,1
2643,4.6305165,-74.0763629,1.0,1
2645,4.7487698,-74.0522812,1.0,1
2646,4.5638551,-74.1552138,1.0,1
2647,4.754627,-74.0957901,1.0,1
2648,4.7443374,-74.12827,1.0,1
2649,4.6433862,-74.137161,1.0,1
2650,4.573472,-74.0995466,1.0,1
2651,4.5917901,-74.0734562,1.0,1
2653,4.6123547,-74.1926831,1.0,1
2654,4.6578271,-74.0677911,1.0,1
2655,4.659249,-74.0621586,1.0,1
2656,4.626274,-74.163558,1.0,1
2657,4.7137491,-74.0309012,1.0,1
2658,4.5712268,-74.0937212,1.0,1
2659,4.6183102,-74.1748234,1.0,1
2660,4.5824289,-74.121711,1.0,1
2661,4.6401516,-74.2002859,1.0,1
2663,4.5769784,-74.2159131,1.0,1
2665,4.5503166,-74.0864233,1.0,1
2666,4.5759629,-74.2119762,1.0,1
2667,4.7521819,-74.1082455,1.0,1
2668,4.6137326,-74.1126038,1.0,1
2669,4.5670156,-74.1686047,1.0,1
2670,4.6457776,-74.1631748,1.0,1
2671,4.5178048,-74.090639,1.0,1
2672,4.644524,-74.0671476,1.0,1
2673,4.5478636,-74.1606268,1.0,1
2674,4.7027214,-74.1151006,1.0,1
2675,4.7306,-74.0368746,1.0,1
2676,4.6455792,-74.1743451,1.0,1
2677,4.6303978,-74.1812098,1.0,1
2678,4.5945715,-74.1233028,1.0,1
2679,4.6570895,-74.0673361,1.0,1
2680,4.7014197,-74.0779198,1.0,1
2681,4.6356473,-74.1194347,1.0,1
2682,4.7251702,-74.0409369,1.0,1
2683,4.5700751,-74.1211409,1.0,1
2684,4.655537,-74.0644505,1.0,1
2685,4.7122309,-74.1031441,1.0,1
2686,4.7406934,-74.105973,1.0,1
2687,4.582049,-74.2030519,1.0,1
2688,4.608433,-74.0885539,1.0,1
2689,4.5340905,-74.14659,1.0,1
2690,4.5002643,-74.1075664,1.0,1
2691,4.6852669,-74.1552725,1.0,1
2692,4.7508992,-74.1136483,1.0,1
2693,4.5704496,-74.1520609,1.0,1
2694,4.7428445,-74.1227506,1.0,1
2695,4.592502,-74.138634,1.0,1
2696,4.5124576,-74.1111029,1.0,1
2697,4.6602917,-74.1334458,1.0,1
2698,4.5680991,-74.1499546,1.0,1
2699,4.6969016,-74.0392742,1.0,1
2700,4.5603457,-74.0918722,1.0,1
2703,4.7378941,-74.0771354,1.0,1
2704,4.744663,-74.1168106,1.0,1
2705,4.6045703,-74.1453027,1.0,1
2707,4.6900378,-74.0982926,1.0,1
2708,4.5516023,-74.091558,1.0,1
2709,4.6698996,-74.048555,1.0,1
2710,4.615052,-74.2136023,1.0,1
2711,4.6307765,-74.1080256,1.0,1
2712,4.5768462,-74.1039966,1.0,1
2713,4.5549897,-74.0917971,1.0,1
2714,4.680627,-74.1378589,1.0,1
2715,4.6866433,-74.146592,1.0,1
2716,4.7471048,-74.1165361,1.0,1
2717,4.5238943,-74.1202303,1.0,1
2718,4.6655155,-74.1206608,1.0,1
2719,4.7392908,-74.1292861,1.0,1
2720,4.6019019,-74.1640978,1.0,1
2721,4.6064653,-74.0894746,1.0,1
2722,4.5682622,-74.1209022,1.0,1
2723,4.712663,-74.119056,1.0,1
2724,4.6121622,-74.0773599,1.0,1
2725,4.685947,-74.1013421,1.0,1
2726,4.6878329,-74.1423273,1.0,1
2727,4.7386789,-74.0652375,1.0,1
2728,4.6028509,-74.1312398,1.0,1
2729,4.64106,-74.1404317,1.0,1
2730,4.5475254,-74.08916,1.0,1
2731,4.6941664,-74.119537,1.0,1
2732,4.6745601,-74.09706,1.0,1
2733,4.6928026,-74.1022575,1.0,1
2734,4.6841782,-74.0509911,1.0,1
2735,4.5496064,-74.0925107,1.0,1
2736,4.6689736,-74.0650097,1.0,1
2737,4.6699683,-74.1380583,1.0,1
2738,4.6368708,-74.1424888,1.0,1
2740,4.5733963,-74.1250087,1.0,1
2742,4.5917732,-74.1755216,1.0,1
2743,4.7419247,-74.1122546,1.0,1
2744,4.6723074,-74.1503933,1.0,1
2746,4.5168982,-74.0945365,1.0,1
2747,4.6434184,-74.1427634,1.0,1
2748,4.7247928,-74.0551729,1.0,1
2750,4.7138354,-74.0997203,1.0,1
2751,4.7121595,-74.2022554,1.0,1
2752,4.6132453,-74.1040114,1.0,1
2753,4.5548604,-74.1187955,1.0,1
2754,4.5874662,-74.0828121,1.0,1
2755,4.6720748,-74.0997592,1.0,1
2756,4.606954,-74.1687116,1.0,1
2757,4.6715489,-74.1247167,1.0,1
2758,4.7467395,-74.0822502,1.0,1
2759,4.5774619,-74.2077817,1.0,1
2760,4.6065081,-74.0733066,1.0,1
2762,4.6291699,-74.1836805,1.0,1
2765,4.6342993,-74.188614,1.0,1
2766,4.5480013,-74.154814,1.0,1
2767,4.6659658,-74.1365582,1.0,1
2768,4.6481404,-74.1418768,1.0,1
2770,4.6001503,-74.1447354,1.0,1
2771,4.7115815,-74.2024544,1.0,1
2772,4.5826607,-74.1353847,1.0,1
2773,4.634312,-74.1487187,1.0,1
2776,4.6202051,-74.1270455,1.0,1
2778,4.5680493,-74.1202082,1.0,1
2779,4.5659689,-74.1335156,1.0,1
2780,4.5696841,-74.1178328,1.0,1
2782,4.6046577,-74.1314396,1.0,1
2784,4.6340037,-74.1697877,1.0,1
2785,4.6294823,-74.0865914,1.0,1
2786,4.5034988,-74.1026132,1.0,1
2788,4.584945,-74.0870591,1.0,1
2789,4.7473169,-74.1181586,1.0,1
2790,4.6218493,-74.1590103,1.0,1
2791,4.7445031,-74.1004248,1.0,1
2792,4.693978,-74.0615316,1.0,1
2793,4.6009986,-74.0942138,1.0,1
2794,4.705132,-74.05333,1.0,1
2795,4.5641025,-74.1108867,1.0,1
2796,4.5943274,-74.1084055,1.0,1
2798,4.7421216,-74.0323217,1.0,1
2799,4.6134833,-74.1979933,1.0,1
2801,4.5752445,-74.122479,1.0,1
2802,4.7465039,-74.1142937,1.0,1
2803,4.6289173,-74.1531482,1.0,1
2804,4.687083,-74.0391156,1.0,1
2805,4.5603556,-74.123834,1.0,1
2806,4.6450999,-74.0628466,1.0,1
2807,4.71615,-74.059844,1.0,1
2808,4.578827,-74.1597983,1.0,1
2809,4.5661518,-74.1441806,1.0,1
2810,4.6122528,-74.1601956,1.0,1
2811,4.6288199,-74.1986876,1.0,1
2812,4.6409864,-74.0883479,1.0,1
2813,4.585404,-74.20706,1.0,1
2814,4.7358158,-74.1039851,1.0,1
2815,4.6772963,-74.050263,1.0,1
2816,4.5843283,-74.1241406,1.0,1
2817,4.6481748,-74.0568752,1.0,1
2818,4.7460838,-74.0572406,1.0,1
2819,4.7159955,-74.0543565,1.0,1
2820,4.6077969,-74.074214,1.0,1
2821,4.5868902,-74.0942836,1.0,1
2822,4.6574972,-74.0649022,1.0,1
2823,4.5389233,-74.142936,1.0,1
2824,4.5681624,-74.1499932,1.0,1
2826,4.539784,-74.1156243,1.0,1
2827,4.7540424,-74.0704854,1.0,1
2828,4.5646576,-74.0989125,1.0,1
2829,4.6888355,-74.0512585,1.0,1
2830,4.5372292,-74.1624016,1.0,1
2833,4.7449477,-74.1086392,1.0,1
2834,4.6154526,-74.0888149,1.0,1
2835,4.6659545,-74.071288,1.0,1
2837,4.6611287,-74.0845489,1.0,1
2838,4.576504,-74.1014585,1.0,1
2839,4.7117809,-74.1422774,1.0,1
2840,4.6439497,-74.1702802,1.0,1
2841,4.707902,-74.106634,1.0,1
2842,4.6127213,-74.124913,1.0,1
2843,4.6128225,-74.0791278,1.0,1
2844,4.7305108,-74.0265773,1.0,1
2845,4.5704424,-74.1701981,1.0,1
2846,4.5941163,-74.1082877,1.0,1
2847,4.7514579,-74.0919396,1.0,1
2849,4.5731424,-74.1626998,1.0,1
2850,4.555429,-74.1188446,1.0,1
2851,4.7383022,-74.0305177,1.0,1
2852,4.6713086,-74.1054048,1.0,1
2853,4.5822071,-74.2097557,1.0,1
2854,4.6827703,-74.1036983,1.0,1
2855,4.5575907,-74.1241477,1.0,1
2856,4.5571407,-74.1441005,1.0,1
2857,4.724218,-74.096337,1.0,1
2858,4.5951851,-74.1368689,1.0,1
2859,4.6194415,-74.1623407,1.0,1
2860,4.6318814,-74.1515295,1.0,1
2861,4.5882397,-74.1490245,1.0,1
2862,4.6450814,-74.085736,1.0,1
2863,4.6230048,-74.072496,1.0,1
2864,4.684066,-74.091733,1.0,1
2865,4.7529926,-74.0990995,1.0,1
2866,4.737472,-74.027859,1.0,1
2868,4.6415201,-74.1715374,1.0,1
2870,4.7047478,-74.0562665,1.0,1
2871,4.6597767,-74.0704791,1.0,1
2872,4.6039434,-74.1344769,1.0,1
2873,4.5686903,-74.0863198,1.0,1
2874,4.735387,-74.101954,1.0,1
2875,4.5709852,-74.1682772,1.0,1
2876,4.6929257,-74.1200436,1.0,1
2877,4.6732476,-74.1464095,1.0,1
2879,4.710857,-74.1360052,1.0,1
2881,4.7125044,-74.1031937,1.0,1
2883,4.6441313,-74.1744983,1.0,1
2884,4.7039609,-74.117414,1.0,1
2886,4.6824822,-74.0919257,1.0,1
2887,4.7179712,-74.0906719,1.0,1
2888,4.6126156,-74.1126126,1.0,1
2889,4.7429355,-74.1233601,1.0,1
2890,4.6197641,-74.1484071,1.0,1
2891,4.5641891,-74.1551999,1.0,1
2892,4.5193921,-74.1173439,1.0,1
2893,4.6264811,-74.1421443,1.0,1
2894,4.6073834,-74.1887114,1.0,1
2895,4.6308932,-74.2036991,1.0,1
2896,4.6280689,-74.1289846,1.0,1
2897,4.571245,-74.1244387,1.0,1
2898,4.5454402,-74.1128281,1.0,1
2899,4.6461185,-74.1419516,1.0,1
2900,4.5622734,-74.0896068,1.0,1
2901,4.6457602,-74.1470425,1.0,1
2902,4.7330947,-74.0968483,1.0,1
2903,4.5456048,-74.106252,1.0,1
2904,4.6131166,-74.210542,1.0,1
2905,4.748559,-74.1096553,1.0,1
2906,4.5885474,-74.108569,1.0,1
2907,4.5597339,-74.1010246,1.0,1
2908,4.5648304,-74.1494329,1.0,1
2909,4.741101,-74.1074086,1.0,1
2910,4.6268655,-74.1166946,1.0,1
2911,4.6182199,-74.1208796,1.0,1
2912,4.6356446,-74.1194262,1.0,1
2913,4.5643617,-74.1461251,1.0,1
2915,4.5961373,-74.1217823,1.0,1
2916,4.5795722,-74.0799131,1.0,1
2917,4.7443304,-74.1282673,1.0,1
2918,4.5448976,-74.1131421,1.0,1
2919,4.5842312,-74.2085669,1.0,1
2920,4.5844369,-74.2092621,1.0,1
2921,4.6798558,-74.1517163,1.0,1
2922,4.6177672,-74.1497868,1.0,1
2923,4.6426484,-74.0622469,1.0,1
2927,4.5855559,-74.1116726,1.0,1
2928,4.5029348,-74.1182832,1.0,1
2929,4.5829971,-74.2089408,1.0,1
2930,4.5845224,-74.1260383,1.0,1
2931,4.7159016,-74.0535147,1.0,1
2932,4.6036738,-74.1975036,1.0,1
2934,4.6667883,-74.0692004,1.0,1
2935,4.6384441,-74.1927146,1.0,1
2936,4.7414993,-74.043257,1.0,1
2937,4.7092244,-74.1065619,1.0,1
2939,4.6988901,-74.0961154,1.0,1
2940,4.6932817,-74.1813022,1.0,1
2941,4.6873671,-74.0965717,1.0,1
2942,4.6289504,-74.1852972,1.0,1
2943,4.6153022,-74.0812177,1.0,1
2944,4.7466161,-74.1137409,1.0,1
2945,4.5840759,-74.218213,1.0,1
2946,4.6860498,-74.0980949,1.0,1
2947,4.6195516,-74.1234267,1.0,1
2948,4.6051431,-74.2006126,1.0,1
2949,4.5664531,-74.186825,1.0,1
2950,4.737177,-74.0311507,1.0,1
2951,4.5877921,-74.1635281,1.0,1
2952,4.7424441,-74.1001185,1.0,1
2953,4.5696296,-74.1457702,1.0,1
2954,4.7219436,-74.1167006,1.0,1
2956,4.5941319,-74.1980122,1.0,1
2957,4.5815365,-74.1888261,1.0,1
2958,4.5491189,-74.1134471,1.0,1
2959,4.7378859,-74.0843867,1.0,1
2960,4.604826,-74.0762678,1.0,1
2961,4.642416,-74.0623728,1.0,1
2962,4.6840218,-74.0969513,1.0,1
2963,4.6120694,-74.113704,1.0,1
2964,4.5019418,-74.1122426,1.0,1
2965,4.6260747,-74.1404386,1.0,1
2966,4.5951636,-74.1020273,1.0,1
2967,4.742099,-74.0369559,1.0,1
2969,4.6226082,-74.2060057,1.0,1
2970,4.6207246,-74.1935526,1.0,1
2971,4.7198063,-74.0559595,1.0,1
2972,4.6657179,-74.0769225,1.0,1
2973,4.6153367,-74.0790981,1.0,1
2974,4.6151948,-74.152452,1.0,1
2975,4.5526998,-74.1135271,1.0,1
2976,4.6888093,-74.0512708,1.0,1
2978,4.6824872,-74.0645234,1.0,1
2979,4.5507012,-74.1612593,1.0,1
2980,4.6289718,-74.0910344,1.0,1
2981,4.7219013,-74.0854007,1.0,1
2982,4.5748539,-74.1541717,1.0,1
2985,4.5943098,-74.1314831,1.0,1
2986,4.7089942,-74.035158,1.0,1
2987,4.7074651,-74.1304977,1.0,1
2988,4.5322156,-74.0863866,1.0,1
2989,4.7133855,-74.1011301,1.0,1
2990,4.7643333,-74.0393817,1.0,1
2991,4.6897175,-74.098485,1.0,1
2992,4.6429293,-74.1020143,1.0,1
2993,4.5841258,-74.2160604,1.0,1
2994,4.6884681,-74.0515185,1.0,1
2995,4.6751895,-74.1478047,1.0,1
2996,4.6194649,-74.1999218,1.0,1
2997,4.6071792,-74.1655519,1.0,1
2998,4.7510734,-74.1159958,1.0,1
2999,4.7159021,-74.0559838,1.0,1
3000,4.7098286,-74.1194369,1.0,1
3001,4.7161195,-74.0580432,1.0,1
3003,4.6975338,-74.103257,1.0,1
3004,4.6870668,-74.155293,1.0,1
3005,4.6661809,-74.1197595,1.0,1
3006,4.7322212,-74.1074966,1.0,1
3007,4.622655,-74.128689,1.0,1
3008,4.6031779,-74.1325692,1.0,1
3009,4.732427,-74.0447562,1.0,1
3010,4.7084587,-74.1056759,1.0,1
3011,4.5631588,-74.1278987,1.0,1
3012,4.737955,-74.043589,1.0,1
3013,4.6719352,-74.1085538,1.0,1
3014,4.754991,-74.0900633,1.0,1
3015,4.6306353,-74.1098123,1.0,1
3016,4.6124032,-74.1443845,1.0,1
3017,4.6897392,-74.1038166,1.0,1
3018,4.6348303,-74.1835821,1.0,1
3019,4.7382392,-74.1014048,1.0,1
3020,4.7080053,-74.1046753,1.0,1
3021,4.6287567,-74.1648717,1.0,1
3022,4.5403624,-74.1068089,1.0,1
3023,4.5097627,-74.1193091,1.0,1
3024,4.5867673,-74.1917485,1.0,1
3026,4.7095158,-74.1324226,1.0,1
3027,4.6925596,-74.0530289,1.0,1
3028,4.7562527,-74.0842042,1.0,1
3029,4.6217212,-74.1589845,1.0,1
3030,4.7023059,-74.1311958,1.0,1
3031,4.6557725,-74.0744142,1.0,1
3032,4.7067989,-74.0543707,1.0,1
3033,4.6600196,-74.0494749,1.0,1
3034,4.6226324,-74.0902025,1.0,1
3035,4.6043789,-74.2001499,1.0,1
3036,4.7444314,-74.0578887,1.0,1
3037,4.6214551,-74.1655145,1.0,1
3038,4.5456346,-74.0874882,1.0,1
3039,4.7287786,-74.032687,1.0,1
3040,4.6025969,-74.1984649,1.0,1
3041,4.6648613,-74.0701872,1.0,1
3042,4.6172617,-74.1865653,1.0,1
3043,4.5779617,-74.1377982,1.0,1
3044,4.6020534,-74.1426547,1.0,1
3045,4.6785618,-74.0797748,1.0,1
3048,4.5569031,-74.1464247,1.0,1
3049,4.5919785,-74.1946477,1.0,1
3050,4.6777653,-74.1025797,1.0,1
3051,4.5762272,-74.2190405,1.0,1
3053,4.7408392,-74.0875979,1.0,1
3055,4.5859101,-74.1902602,1.0,1
3056,4.5376146,-74.1145337,1.0,1
3057,4.6459816,-74.1492819,1.0,1
3058,4.6115945,-74.0965818,1.0,1
3060,4.728116,-74.094575,1.0,1
3061,4.5744622,-74.1562935,1.0,1
3062,4.6733672,-74.0520567,1.0,1
3063,4.6258546,-74.1961214,1.0,1
3064,4.6826134,-74.0898334,1.0,1
3065,4.5461021,-74.1115154,1.0,1
3067,4.5005177,-74.1113959,1.0,1
3068,4.7334633,-74.0295945,1.0,1
3069,4.6355873,-74.1698879,1.0,1
3070,4.5918994,-74.205058,1.0,1
3071,4.5905275,-74.1984817,1.0,1
3072,4.5766484,-74.0945065,1.0,1
3073,4.5851674,-74.1805961,1.0,1
3074,4.7027609,-74.1331238,1.0,1
